OrderNumber,Sales Channel,OrderDate,DeliveryDate,DeliveryTime,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Unit Price,Unit Cost,Revenue,Gross Margin
SO - 000847,In-Store,2018-08-25,2018-09-22,28,10,2,143,12,1,1098.8,857.064,1098.8,241.736
SO - 000848,Online,2018-08-25,2018-09-06,12,12,36,1,33,5,2217.7000000000003,1596.7440000000001,11088.500000000002,3104.7800000000007
SO - 000849,In-Store,2018-08-25,2018-09-06,12,3,16,93,24,1,254.6,165.49,254.6,89.10999999999999
SO - 000850,Wholesale,2018-08-25,2018-09-08,14,25,50,60,42,4,2432.1,2018.6429999999998,9728.4,1653.8280000000004
SO - 000851,In-Store,2018-08-25,2018-08-30,5,2,15,237,37,4,2499.1,1624.415,9996.4,3498.74
SO - 000852,In-Store,2018-08-25,2018-09-10,16,2,19,361,30,8,3564.4,1497.048,28515.2,16538.816
SO - 000853,In-Store,2018-08-25,2018-09-14,20,1,17,115,24,8,2532.6,1595.538,20260.8,7496.495999999999
SO - 000854,Wholesale,2018-08-26,2018-09-29,34,26,18,89,37,5,1768.8,1043.5919999999999,8844.0,3626.040000000001
SO - 000855,Distributor,2018-08-26,2018-09-27,32,22,12,323,38,4,2445.5,1222.75,9782.0,4891.0
SO - 000856,Wholesale,2018-08-26,2018-09-08,13,27,30,48,37,4,5855.8,4567.524,23423.2,5153.103999999999
SO - 000857,Online,2018-08-26,2018-09-18,23,19,36,210,24,3,3979.8,3223.6380000000004,11939.400000000001,2268.486000000001
SO - 000858,Online,2018-08-26,2018-09-07,12,13,14,223,24,8,964.8000000000001,443.80800000000005,7718.400000000001,4167.936
SO - 000859,In-Store,2018-08-27,2018-08-30,3,4,29,224,24,3,247.9,158.656,743.7,267.732
SO - 000860,In-Store,2018-08-27,2018-09-02,6,3,29,255,13,7,3189.2000000000003,2264.332,22324.4,6474.076000000003
SO - 000861,Online,2018-08-27,2018-09-29,33,20,50,312,28,3,5339.900000000001,2830.1470000000004,16019.7,7529.259
SO - 000862,Distributor,2018-08-27,2018-09-22,26,24,47,36,2,2,1139.0,717.57,2278.0,842.8599999999999
SO - 000863,Online,2018-08-27,2018-09-14,18,15,13,145,40,5,207.70000000000002,91.388,1038.5,581.56
SO - 000864,Online,2018-08-27,2018-09-14,18,13,41,302,36,6,2345.0,1242.8500000000001,14070.0,6612.9
SO - 000865,In-Store,2018-08-27,2018-09-02,6,9,39,99,44,4,2432.1,1824.0749999999998,9728.4,2432.1000000000004
SO - 000866,In-Store,2018-08-27,2018-09-27,31,8,21,249,42,6,1112.2,578.344,6673.200000000001,3203.1360000000004
SO - 000867,Online,2018-08-27,2018-09-07,11,19,32,146,3,7,1098.8,670.2679999999999,7691.599999999999,2999.724
SO - 000868,Distributor,2018-08-27,2018-09-12,16,24,25,307,3,5,1159.1000000000001,741.8240000000001,5795.500000000001,2086.3800000000006
SO - 000869,Distributor,2018-08-27,2018-09-24,28,21,25,159,22,8,2666.6,1253.302,21332.8,11306.384
SO - 000870,Online,2018-08-27,2018-10-03,37,15,7,307,10,8,2834.1,1190.322,22672.8,13150.224
SO - 000871,Online,2018-08-27,2018-09-30,34,17,49,81,23,8,3953.0,2450.86,31624.0,12017.119999999999
SO - 000872,In-Store,2018-08-27,2018-09-10,14,11,9,269,34,8,1762.1000000000001,1127.7440000000001,14096.800000000001,5074.848
SO - 000873,Online,2018-08-28,2018-09-12,15,12,30,330,40,1,2592.9,1400.1660000000002,2592.9,1192.734
SO - 000874,Wholesale,2018-08-28,2018-09-19,22,25,35,80,8,6,2505.8,1378.1900000000003,15034.800000000001,6765.66
SO - 000875,Online,2018-08-28,2018-10-02,35,18,6,361,27,5,194.3,137.953,971.5,281.735
SO - 000876,In-Store,2018-08-28,2018-09-19,22,3,33,355,1,6,5822.3,2852.927,34933.8,17816.238
SO - 000877,In-Store,2018-08-29,2018-09-10,12,5,37,320,26,2,1815.7,1434.403,3631.4,762.594
SO - 000878,Online,2018-08-29,2018-09-14,16,13,40,192,18,8,3906.1,2148.355,31248.8,14061.96
SO - 000879,Wholesale,2018-08-29,2018-09-13,15,26,22,239,3,1,3926.2000000000003,1766.7900000000002,3926.2000000000003,2159.41
SO - 000880,Online,2018-08-29,2018-10-01,33,18,5,168,9,2,6123.8,4960.278,12247.6,2327.044
SO - 000881,Distributor,2018-08-29,2018-09-30,32,21,25,58,12,1,1132.3,962.4549999999999,1132.3,169.84500000000003
SO - 000882,Online,2018-08-29,2018-09-16,18,14,29,237,45,2,3859.2000000000003,2315.52,7718.400000000001,3087.3600000000006
SO - 000883,Wholesale,2018-08-29,2018-09-11,13,27,3,225,31,3,797.3000000000001,454.461,2391.9,1028.517
SO - 000884,Online,2018-08-29,2018-09-13,15,13,21,314,39,3,5380.1,3174.259,16140.300000000001,6617.523000000001
SO - 000885,Online,2018-08-30,2018-09-09,10,17,6,135,22,8,3986.5,2870.2799999999997,31892.0,8929.760000000002
SO - 000886,In-Store,2018-08-30,2018-09-17,18,3,8,20,17,5,1219.4,951.1320000000001,6097.0,1341.3400000000001
SO - 000887,Online,2018-08-30,2018-09-15,16,18,16,186,29,6,1681.7,1345.3600000000001,10090.2,2018.04
SO - 000888,In-Store,2018-08-30,2018-09-29,30,3,50,21,28,2,174.20000000000002,80.132,348.40000000000003,188.13600000000002
SO - 000889,Wholesale,2018-08-30,2018-09-18,19,27,31,138,20,4,3865.9,1739.655,15463.6,8504.98
SO - 000890,In-Store,2018-08-30,2018-09-24,25,10,14,166,43,2,5132.2,2514.778,10264.4,5234.844
SO - 000891,In-Store,2018-08-30,2018-09-07,8,6,21,110,43,3,1829.1000000000001,987.7140000000002,5487.3,2524.1579999999994
SO - 000892,Distributor,2018-08-30,2018-09-04,5,22,24,356,11,3,3162.4,2023.9360000000001,9487.2,3415.392
SO - 000893,Wholesale,2018-08-30,2018-09-13,14,27,4,5,14,2,6103.7,2746.665,12207.4,6714.07
SO - 000894,In-Store,2018-08-30,2018-09-16,17,8,23,239,11,6,750.4,600.32,4502.4,900.4799999999996
SO - 000895,Distributor,2018-08-31,2018-09-19,19,22,22,226,18,2,167.5,100.5,335.0,134.0
SO - 000896,In-Store,2018-08-31,2018-09-23,23,7,48,196,33,8,2653.2000000000003,2069.496,21225.600000000002,4669.632000000001
SO - 000897,In-Store,2018-08-31,2018-10-03,33,9,14,11,22,4,3008.3,1594.3990000000001,12033.2,5655.604
SO - 000898,Online,2018-08-31,2018-09-23,23,13,9,264,9,2,690.1,338.149,1380.2,703.902
SO - 000899,Wholesale,2018-08-31,2018-09-18,18,27,26,116,16,8,1031.8,474.628,8254.4,4457.376
SO - 000900,Distributor,2018-08-31,2018-09-11,11,21,18,361,31,3,884.4,371.448,2653.2,1538.8559999999998
SO - 000901,Distributor,2018-09-01,2018-10-03,32,25,26,107,13,4,1118.9,469.93800000000005,4475.6,2595.848
SO - 000902,Online,2018-09-01,2018-10-08,37,19,20,134,41,4,2338.3,958.703,9353.2,5518.388000000001
SO - 000903,Online,2018-09-01,2018-09-24,23,20,13,119,13,2,810.7,551.2760000000001,1621.4,518.848
SO - 000904,Online,2018-09-01,2018-09-16,15,15,4,130,9,7,3932.9,1651.818,27530.3,15967.573999999999
SO - 000905,Distributor,2018-09-01,2018-09-12,11,25,33,87,39,4,844.2,337.68000000000006,3376.8,2026.08
SO - 000906,Wholesale,2018-09-01,2018-09-15,14,26,19,218,45,4,180.9,119.394,723.6,246.024
SO - 000907,Online,2018-09-01,2018-09-16,15,13,28,258,44,7,2365.1,1986.6839999999997,16555.7,2648.912000000002
SO - 000908,In-Store,2018-09-01,2018-09-16,15,7,45,99,34,4,2358.4,1084.864,9433.6,5094.144
SO - 000909,In-Store,2018-09-02,2018-10-06,34,3,22,212,10,7,1748.7,1171.6290000000001,12240.9,4039.4969999999994
SO - 000910,Online,2018-09-02,2018-09-19,17,13,30,212,17,3,1822.4,1202.784,5467.200000000001,1858.8480000000004
SO - 000911,Online,2018-09-02,2018-10-07,35,16,20,364,22,3,824.1,684.003,2472.3,420.29100000000017
SO - 000912,Wholesale,2018-09-02,2018-09-17,15,26,3,342,8,7,1882.7,1317.8899999999999,13178.9,3953.67
SO - 000913,In-Store,2018-09-02,2018-09-09,7,9,6,92,37,5,3819.0,1565.79,19095.0,11266.05
SO - 000914,Online,2018-09-02,2018-09-25,23,13,8,298,43,4,1085.4,672.9480000000001,4341.6,1649.808
SO - 000915,Wholesale,2018-09-02,2018-09-30,28,26,8,283,5,8,1072.0,857.6,8576.0,1715.1999999999998
SO - 000916,Wholesale,2018-09-02,2018-09-23,21,26,39,150,27,8,1051.9,441.798,8415.2,4880.816000000001
SO - 000917,In-Store,2018-09-03,2018-09-24,21,4,14,232,45,4,1025.1000000000001,584.307,4100.400000000001,1763.1720000000005
SO - 000918,Online,2018-09-03,2018-10-08,35,16,7,182,28,2,2231.1,1026.306,4462.2,2409.5879999999997
SO - 000919,Distributor,2018-09-03,2018-09-20,17,25,3,183,37,2,261.3,117.58500000000001,522.6,287.43
SO - 000920,In-Store,2018-09-04,2018-10-01,27,11,35,49,28,3,3524.2000000000003,2960.328,10572.6,1691.616
SO - 000921,In-Store,2018-09-04,2018-09-25,21,3,43,356,44,6,3819.0,3207.96,22914.0,3666.239999999998
SO - 000922,Wholesale,2018-09-04,2018-10-07,33,27,26,66,36,5,3879.3,2560.338,19396.5,6594.8099999999995
SO - 000923,In-Store,2018-09-04,2018-09-12,8,8,41,217,12,3,227.8,132.124,683.4000000000001,287.02800000000013
SO - 000924,Online,2018-09-04,2018-09-22,18,20,50,251,29,2,1145.7,847.818,2291.4,595.7640000000001
SO - 000925,Distributor,2018-09-04,2018-09-19,15,20,27,41,46,2,2579.5,1134.98,5159.0,2889.04
SO - 000926,Online,2018-09-04,2018-10-03,29,13,4,239,35,8,1105.5,464.31,8844.0,5129.52
SO - 000927,Wholesale,2018-09-04,2018-09-24,20,28,32,271,13,4,1762.1000000000001,1215.849,7048.400000000001,2185.004000000001
SO - 000928,Online,2018-09-04,2018-09-29,25,13,17,287,39,3,1989.9,935.253,5969.700000000001,3163.9410000000007
SO - 000929,In-Store,2018-09-05,2018-10-04,29,7,14,159,33,3,261.3,198.58800000000002,783.9000000000001,188.13599999999997
SO - 000930,Wholesale,2018-09-05,2018-09-12,7,27,35,31,34,6,1072.0,675.36,6432.0,2379.84
SO - 000931,In-Store,2018-09-05,2018-10-04,29,12,21,184,9,5,1058.6000000000001,899.8100000000001,5293.000000000001,793.9500000000007
SO - 000932,In-Store,2018-09-05,2018-10-02,27,9,20,211,37,7,247.9,131.387,1735.3,815.5909999999999
SO - 000933,In-Store,2018-09-05,2018-10-10,35,7,11,22,37,8,2659.9,1117.158,21279.2,12341.936000000002
SO - 000934,In-Store,2018-09-05,2018-10-09,34,9,44,152,34,3,1031.8,866.7119999999999,3095.3999999999996,495.2640000000001
SO - 000935,Online,2018-09-05,2018-09-20,15,15,8,44,32,7,2546.0,1120.24,17822.0,9980.32
SO - 000936,Online,2018-09-05,2018-09-23,18,18,21,54,4,7,857.6,660.3520000000001,6003.2,1380.735999999999
SO - 000937,Online,2018-09-06,2018-09-28,22,20,31,116,39,5,3946.3,1973.15,19731.5,9865.75
SO - 000938,In-Store,2018-09-06,2018-10-10,34,4,28,364,1,2,4006.6,2484.092,8013.2,3045.0159999999996
SO - 000939,Distributor,2018-09-06,2018-10-10,34,25,37,222,35,4,1132.3,758.641,4529.2,1494.636
SO - 000940,Distributor,2018-09-06,2018-09-20,14,20,7,101,13,6,897.8000000000001,511.746,5386.8,2316.3240000000005
SO - 000941,In-Store,2018-09-06,2018-09-25,19,8,17,153,23,4,3939.6,2678.9280000000003,15758.4,5042.687999999998
SO - 000942,Wholesale,2018-09-06,2018-09-24,18,26,1,173,32,7,1031.8,515.9,7222.599999999999,3611.2999999999997
SO - 000943,In-Store,2018-09-06,2018-10-07,31,1,40,24,46,7,6251.1,4938.369000000001,43757.700000000004,9189.116999999998
SO - 000944,Wholesale,2018-09-06,2018-10-08,32,27,47,169,3,7,3819.0,2176.83,26733.0,11495.19
SO - 000945,Distributor,2018-09-06,2018-09-27,21,24,15,161,42,1,5480.6,3233.554,5480.6,2247.0460000000003
SO - 000946,Distributor,2018-09-07,2018-10-04,27,21,12,347,20,8,1045.2,752.544,8361.6,2341.2480000000005
SO - 000947,In-Store,2018-09-07,2018-09-20,13,6,48,101,6,7,2298.1,988.183,16086.699999999999,9169.418999999998
SO - 000948,Online,2018-09-07,2018-09-27,20,18,10,64,38,7,924.6,730.4340000000001,6472.2,1359.1619999999994
SO - 000949,In-Store,2018-09-07,2018-09-15,8,6,21,186,13,3,2974.8,2231.1000000000004,8924.400000000001,2231.1000000000004
SO - 000950,Distributor,2018-09-07,2018-09-27,20,21,19,127,29,6,830.8000000000001,515.096,4984.8,1894.2240000000002
SO - 000951,In-Store,2018-09-07,2018-09-19,12,8,17,189,39,2,1051.9,641.659,2103.8,820.4820000000002
SO - 000952,Online,2018-09-07,2018-09-30,23,13,49,146,11,4,1031.8,763.5319999999999,4127.2,1073.0720000000001
SO - 000953,In-Store,2018-09-07,2018-09-20,13,3,29,96,39,3,1775.5,905.505,5326.5,2609.985
SO - 000954,In-Store,2018-09-08,2018-10-02,24,7,27,25,33,7,1809.0,1465.2900000000002,12663.0,2405.9699999999993
SO - 000955,Online,2018-09-08,2018-09-25,17,18,7,236,26,8,1005.0,763.8,8040.0,1929.6000000000004
SO - 000956,In-Store,2018-09-08,2018-09-19,11,1,45,134,15,4,167.5,85.425,670.0,328.3
SO - 000957,Online,2018-09-08,2018-09-26,18,14,2,201,43,2,1098.8,681.256,2197.6,835.088
SO - 000958,Distributor,2018-09-08,2018-09-17,9,22,40,324,33,4,187.6,91.92399999999999,750.4,382.704
SO - 000959,Wholesale,2018-09-08,2018-09-27,19,26,36,156,2,6,1065.3,511.34399999999994,6391.799999999999,3323.736
SO - 000960,Distributor,2018-09-08,2018-10-11,33,21,13,219,26,3,1179.2,813.648,3537.6000000000004,1096.6560000000004
SO - 000961,In-Store,2018-09-09,2018-09-20,11,5,48,140,18,4,1045.2,418.08000000000004,4180.8,2508.48
SO - 000962,Distributor,2018-09-09,2018-10-11,32,21,24,22,6,7,837.5,644.875,5862.5,1348.375
SO - 000963,In-Store,2018-09-09,2018-10-04,25,10,37,41,31,4,1172.5,480.72499999999997,4690.0,2767.1000000000004
SO - 000964,Distributor,2018-09-09,2018-09-24,15,21,20,54,17,1,268.0,123.28,268.0,144.72
SO - 000965,In-Store,2018-09-09,2018-09-25,16,11,12,54,11,3,1085.4,640.386,3256.2000000000003,1335.0420000000004
SO - 000966,Distributor,2018-09-09,2018-10-10,31,25,31,279,44,6,3115.5,1246.2,18693.0,11215.8
SO - 000967,Wholesale,2018-09-10,2018-10-02,22,26,28,98,11,8,2412.0,1447.2,19296.0,7718.4
SO - 000968,In-Store,2018-09-10,2018-09-29,19,10,24,51,38,5,3926.2000000000003,1923.8380000000002,19631.0,10011.81
SO - 000969,Distributor,2018-09-10,2018-09-30,20,25,33,16,27,7,2284.7000000000003,1713.525,15992.900000000001,3998.2250000000004
SO - 000970,Online,2018-09-10,2018-10-06,26,13,39,255,47,5,783.9,556.569,3919.5,1136.6550000000002
SO - 000971,In-Store,2018-09-10,2018-09-14,4,7,4,310,3,8,871.0,557.44,6968.0,2508.4799999999996
SO - 000972,Online,2018-09-10,2018-10-11,31,20,8,190,29,3,1051.9,831.0010000000001,3155.7000000000003,662.6970000000001
SO - 000973,In-Store,2018-09-10,2018-09-25,15,8,6,294,31,1,1219.4,609.7,1219.4,609.7
SO - 000974,In-Store,2018-09-10,2018-10-01,21,7,3,361,26,5,877.7,509.066,4388.5,1843.17
SO - 000975,In-Store,2018-09-10,2018-09-17,7,3,28,193,7,6,261.3,151.554,1567.8000000000002,658.4760000000001
SO - 000976,In-Store,2018-09-11,2018-09-19,8,11,48,25,11,7,5172.400000000001,3155.164,36206.8,14120.652000000002
SO - 000977,Online,2018-09-11,2018-10-19,38,12,12,230,16,1,2237.8,1834.996,2237.8,402.8040000000001
SO - 000978,In-Store,2018-09-11,2018-10-12,31,6,18,121,7,5,180.9,135.675,904.5,226.125
SO - 000979,In-Store,2018-09-11,2018-10-10,29,4,45,103,37,6,1876.0,1594.6,11256.0,1688.4000000000015
SO - 000980,Distributor,2018-09-11,2018-09-23,12,21,25,251,20,8,5815.6,4303.544,46524.8,12096.448000000004
SO - 000981,In-Store,2018-09-11,2018-10-15,34,9,12,148,33,6,1922.9,903.763,11537.400000000001,6114.822000000001
SO - 000982,In-Store,2018-09-11,2018-09-27,16,1,43,142,27,5,1051.9,441.798,5259.5,3050.51
SO - 000983,Online,2018-09-11,2018-09-24,13,17,4,76,12,7,5996.5,3597.9,41975.5,16790.2
SO - 000984,Wholesale,2018-09-11,2018-09-25,14,28,7,322,42,8,1172.5,926.2750000000001,9380.0,1969.7999999999993
SO - 000985,Wholesale,2018-09-11,2018-09-25,14,28,49,56,42,8,207.70000000000002,153.698,1661.6000000000001,432.0160000000001
SO - 000986,In-Store,2018-09-11,2018-10-06,25,3,42,148,18,6,1085.4,868.3200000000002,6512.400000000001,1302.4799999999996
SO - 000987,Online,2018-09-11,2018-10-15,34,16,42,224,41,7,964.8000000000001,627.1200000000001,6753.6,2363.7599999999993
SO - 000988,Wholesale,2018-09-11,2018-10-04,23,27,50,202,12,2,3832.4,3142.5679999999998,7664.8,1379.6640000000007
SO - 000989,Distributor,2018-09-12,2018-09-27,15,23,12,268,19,2,1125.6000000000001,754.1520000000002,2251.2000000000003,742.896
SO - 000990,Distributor,2018-09-12,2018-10-08,26,21,34,46,13,2,1065.3,649.833,2130.6,830.934
SO - 000991,In-Store,2018-09-12,2018-09-24,12,9,32,120,11,7,6197.5,4214.3,43382.5,13882.399999999998
SO - 000992,Distributor,2018-09-12,2018-09-27,15,22,49,3,13,6,3912.8,2778.088,23476.800000000003,6808.272000000001
SO - 000993,In-Store,2018-09-12,2018-10-15,33,4,22,288,14,1,247.9,185.925,247.9,61.974999999999994
SO - 000994,Online,2018-09-12,2018-10-07,25,19,3,339,3,3,1038.5,789.26,3115.5,747.7200000000003
SO - 000995,In-Store,2018-09-12,2018-09-22,10,2,44,110,36,8,1098.8,604.34,8790.4,3955.6799999999994
SO - 000996,In-Store,2018-09-12,2018-09-24,12,3,9,83,12,1,1273.0,814.72,1273.0,458.28
SO - 000997,Distributor,2018-09-12,2018-09-18,6,24,13,350,44,5,268.0,160.79999999999998,1340.0,536.0000000000001
SO - 000998,Distributor,2018-09-13,2018-09-25,12,21,31,70,32,8,3852.5,2157.4,30820.0,13560.8
SO - 000999,Online,2018-09-13,2018-10-12,29,18,19,154,22,7,1876.0,900.48,13132.0,6828.639999999999
SO - 0001000,In-Store,2018-09-13,2018-10-09,26,10,27,134,36,5,1286.4,887.616,6432.0,1993.92
SO - 0001001,Online,2018-09-13,2018-10-02,19,14,46,120,42,6,174.20000000000002,101.036,1045.2,438.98400000000004
SO - 0001002,Distributor,2018-09-13,2018-09-30,17,22,28,360,26,6,5259.5,4102.41,31557.0,6942.540000000001
SO - 0001003,Distributor,2018-09-13,2018-10-08,25,22,48,213,42,1,6512.400000000001,5144.796,6512.400000000001,1367.6040000000003
SO - 0001004,In-Store,2018-09-13,2018-09-25,12,9,39,194,30,3,1701.8,1021.0799999999999,5105.4,2042.1599999999999
SO - 0001005,Online,2018-09-13,2018-10-15,32,17,21,50,1,5,3832.4,2682.68,19162.0,5748.6
SO - 0001006,Distributor,2018-09-13,2018-09-20,7,25,38,330,6,7,1775.5,923.26,12428.5,5965.68
SO - 0001007,Online,2018-09-13,2018-10-13,30,16,29,12,23,2,1922.9,865.3050000000001,3845.8,2115.19
SO - 0001008,Wholesale,2018-09-13,2018-10-19,36,26,23,291,5,3,891.1,490.1050000000001,2673.3,1202.985
SO - 0001009,In-Store,2018-09-14,2018-09-28,14,2,3,264,43,7,3289.7000000000003,1875.129,23027.9,9901.997000000003
SO - 0001010,Distributor,2018-09-14,2018-10-03,19,24,2,90,34,1,1078.7,593.2850000000001,1078.7,485.41499999999996
SO - 0001011,Wholesale,2018-09-14,2018-10-05,21,26,19,346,5,2,3886.0,2720.2,7772.0,2331.6000000000004
SO - 0001012,Online,2018-09-14,2018-10-18,34,12,21,172,15,4,1681.7,1143.556,6726.8,2152.576
SO - 0001013,Wholesale,2018-09-14,2018-10-13,29,28,19,266,23,2,1065.3,852.24,2130.6,426.1199999999999
SO - 0001014,Distributor,2018-09-14,2018-10-19,35,23,32,146,30,7,3912.8,3286.752,27389.600000000002,4382.336000000003
SO - 0001015,Online,2018-09-14,2018-09-21,7,18,9,86,30,2,3819.0,2520.54,7638.0,2596.92
SO - 0001016,Online,2018-09-14,2018-09-29,15,18,22,222,46,5,1025.1000000000001,758.5740000000001,5125.500000000001,1332.6300000000006
SO - 0001017,Distributor,2018-09-14,2018-10-06,22,22,8,203,43,6,3202.6,1601.3,19215.6,9607.8
SO - 0001018,In-Store,2018-09-14,2018-10-06,22,11,49,170,22,1,5306.400000000001,2440.9440000000004,5306.400000000001,2865.456
SO - 0001019,In-Store,2018-09-14,2018-10-01,17,9,14,239,11,5,1849.2,1331.424,9246.0,2588.88
SO - 0001020,Online,2018-09-14,2018-09-30,16,16,3,282,16,3,194.3,137.953,582.9000000000001,169.04100000000005
SO - 0001021,In-Store,2018-09-14,2018-09-29,15,7,41,24,34,8,1051.9,757.368,8415.2,2356.2560000000003
SO - 0001022,Online,2018-09-14,2018-09-24,10,18,36,58,29,7,1809.0,1537.6499999999999,12663.0,1899.4500000000007
SO - 0001023,In-Store,2018-09-15,2018-10-09,24,1,13,37,18,2,214.4,130.784,428.8,167.23200000000003
SO - 0001024,In-Store,2018-09-15,2018-09-21,6,6,40,19,20,6,3530.9,2577.557,21185.4,5720.058000000003
SO - 0001025,In-Store,2018-09-15,2018-09-28,13,5,44,201,10,6,1038.5,810.03,6231.0,1370.8199999999997
SO - 0001026,Online,2018-09-15,2018-10-09,24,19,50,352,9,2,3470.6,1561.77,6941.2,3817.66
SO - 0001027,Distributor,2018-09-15,2018-09-27,12,23,14,83,25,1,2659.9,2154.5190000000002,2659.9,505.38099999999986
SO - 0001028,Online,2018-09-15,2018-10-21,36,17,24,128,18,8,1118.9,637.773,8951.2,3849.0160000000005
SO - 0001029,In-Store,2018-09-15,2018-10-07,22,4,46,327,7,4,3892.7000000000003,2257.766,15570.800000000001,6539.736000000001
SO - 0001030,In-Store,2018-09-15,2018-10-11,26,9,47,177,5,3,2003.3,921.518,6009.9,3245.3459999999995
SO - 0001031,Online,2018-09-15,2018-09-28,13,12,26,86,42,4,998.3000000000001,788.657,3993.2000000000003,838.5720000000001
SO - 0001032,In-Store,2018-09-16,2018-10-13,27,9,45,312,17,3,2546.0,1654.9,7638.0,2673.2999999999993
SO - 0001033,Online,2018-09-16,2018-09-23,7,15,29,26,26,5,2552.7000000000003,2093.214,12763.500000000002,2297.430000000002
SO - 0001034,In-Store,2018-09-16,2018-09-28,12,1,22,49,16,8,3839.1,2610.588,30712.8,9828.095999999998
SO - 0001035,Distributor,2018-09-16,2018-09-26,10,23,41,354,13,4,6076.900000000001,4071.5230000000006,24307.600000000002,8021.508
SO - 0001036,Distributor,2018-09-16,2018-10-19,33,20,37,307,12,7,1051.9,462.83600000000007,7363.300000000001,4123.448
SO - 0001037,Distributor,2018-09-16,2018-10-15,29,21,45,303,41,8,1132.3,577.473,9058.4,4438.616
SO - 0001038,In-Store,2018-09-17,2018-09-26,9,6,8,366,25,8,2961.4,1184.5600000000002,23691.2,14214.72
SO - 0001039,In-Store,2018-09-17,2018-10-06,19,6,39,88,26,4,3396.9,2140.047,13587.6,5027.412
SO - 0001040,In-Store,2018-09-17,2018-10-01,14,5,34,244,5,7,5728.5,3322.5299999999997,40099.5,16841.79
SO - 0001041,Distributor,2018-09-17,2018-10-12,25,21,46,230,19,6,2224.4,1401.372,13346.400000000001,4938.1680000000015
SO - 0001042,Online,2018-09-17,2018-09-29,12,13,42,357,39,3,3986.5,1674.33,11959.5,6936.51
SO - 0001043,Wholesale,2018-09-17,2018-10-01,14,26,39,155,4,8,5681.6,2613.536,45452.8,24544.512000000002
SO - 0001044,Distributor,2018-09-18,2018-10-08,20,23,39,21,20,2,5272.900000000001,3005.553,10545.800000000001,4534.694000000001
SO - 0001045,Distributor,2018-09-18,2018-10-17,29,23,24,323,45,8,1125.6000000000001,529.032,9004.800000000001,4772.544000000001
SO - 0001046,Online,2018-09-18,2018-10-16,28,15,37,60,46,7,690.1,400.258,4830.7,2028.8939999999998
SO - 0001047,In-Store,2018-09-18,2018-10-06,18,5,29,92,23,3,2546.0,1502.1399999999999,7638.0,3131.58
SO - 0001048,In-Store,2018-09-18,2018-10-04,16,1,9,224,43,5,3035.1,2276.325,15175.5,3793.875
